0, 0.000001
5, 0.000003
10, 0.000002
15, 0.000003
20, 0.000004
25, 0.000005
30, 0.000005
35, 0.000007
40, 0.000008
45, 0.000009
50, 0.000010
55, 0.000015
60, 0.000014
65, 0.000020
70, 0.000018
75, 0.000021
80, 0.000023
85, 0.000026
90, 0.000029
95, 0.000031
100, 0.000034
105, 0.000038
110, 0.000042
115, 0.000044
120, 0.000049
125, 0.000065
130, 0.000056
135, 0.000060
140, 0.000065
145, 0.000071
150, 0.000072
155, 0.000112
160, 0.000081
165, 0.000087
170, 0.000092
175, 0.000097
180, 0.000102
185, 0.000108
190, 0.000114
195, 0.000120
200, 0.000126
205, 0.000149
210, 0.000137
215, 0.000151
220, 0.000165
225, 0.000178
230, 0.000164
235, 0.000173
240, 0.000178
245, 0.000185
250, 0.000191
255, 0.000200
260, 0.000220
265, 0.000215
270, 0.000222
275, 0.000231
280, 0.000252
285, 0.000248
290, 0.000256
295, 0.000264
300, 0.000284
305, 0.000298
310, 0.000292
315, 0.000301
320, 0.000309
325, 0.000320
330, 0.000328
335, 0.000343
340, 0.000348
345, 0.000407
350, 0.000386
355, 0.000382
360, 0.000392
365, 0.000402
370, 0.000423
375, 0.000425
380, 0.000435
385, 0.000449
390, 0.000457
395, 0.000469
400, 0.000480
405, 0.000494
410, 0.000520
415, 0.000517
420, 0.000544
425, 0.000572
430, 0.000568
435, 0.000570
440, 0.000659
445, 0.000591
450, 0.000607
455, 0.000646
460, 0.000630
465, 0.000646
470, 0.000662
475, 0.000677
480, 0.000696
485, 0.000732
490, 0.000752
495, 0.000737
500, 0.000746
505, 0.000793
510, 0.000827
515, 0.000821
520, 0.000822
525, 0.000850
530, 0.000874
535, 0.000898
540, 0.000932
545, 0.000890
550, 0.000909
555, 0.000953
560, 0.000947
565, 0.000953
570, 0.001017
575, 0.001032
580, 0.001033
585, 0.001025
590, 0.001061
595, 0.001096
600, 0.001111
605, 0.001145
610, 0.001167
615, 0.001129
620, 0.001144
625, 0.001177
630, 0.001212
635, 0.001233
640, 0.001246
645, 0.001240
650, 0.001265
655, 0.001306
660, 0.001296
665, 0.001373
670, 0.001338
675, 0.001357
680, 0.001426
685, 0.001415
690, 0.001417
695, 0.001440
700, 0.001479
705, 0.001508
710, 0.001499
715, 0.001533
720, 0.001542
725, 0.001575
730, 0.001587
735, 0.001659
740, 0.001628
745, 0.001652
750, 0.001671
755, 0.001708
760, 0.001719
765, 0.001741
770, 0.001765
775, 0.001837
780, 0.001807
785, 0.001852
790, 0.001880
795, 0.001919
800, 0.001901
805, 0.001937
810, 0.001982
815, 0.001980
820, 0.002009
825, 0.002029
830, 0.002059
835, 0.002089
840, 0.002100
845, 0.002126
850, 0.002150
855, 0.002182
860, 0.002192
865, 0.002236
870, 0.002249
875, 0.002296
880, 0.002334
885, 0.002375
890, 0.002356
895, 0.002399
900, 0.002400
905, 0.002449
910, 0.002455
915, 0.002485
920, 0.002569
925, 0.002682
930, 0.002596
935, 0.002617
940, 0.002643
945, 0.002671
950, 0.002691
955, 0.002697
960, 0.002761
965, 0.002790
970, 0.002800
975, 0.002845
980, 0.002976
985, 0.002920
990, 0.002950
995, 0.003016
1001, 0.002986
1051, 0.003311
1101, 0.003712
1151, 0.003974
1201, 0.004353
1251, 0.004704
1301, 0.005071
1351, 0.005445
1401, 0.006083
1451, 0.006315
1501, 0.006647
1551, 0.007231
1601, 0.007677
1651, 0.008158
1701, 0.008656
1751, 0.009300
1801, 0.009776
1851, 0.010355
1901, 0.010623
1951, 0.011509
2001, 0.012107
2051, 0.013022
2101, 0.013302
2151, 0.013949
2201, 0.014621
2251, 0.015508
2301, 0.016123
2351, 0.016652
2401, 0.017652
2451, 0.018415
2501, 0.019229
2551, 0.019731
2601, 0.020578
2651, 0.021135
2701, 0.021973
2751, 0.022768
2801, 0.023621
2851, 0.024391
2901, 0.025356
2951, 0.026125
3001, 0.027348
3051, 0.027748
3101, 0.029126
3151, 0.030020
3201, 0.031138
3251, 0.031792
3301, 0.032511
3351, 0.033765
3401, 0.035449
3451, 0.036008
3501, 0.036988
3551, 0.038071
3601, 0.038949
3651, 0.040004
3701, 0.042175
3751, 0.042309
3801, 0.044022
3851, 0.044667
3901, 0.045787
3951, 0.049301
4001, 0.048758
4501, 0.060986
5001, 0.076145
5501, 0.090916
6001, 0.108672
6501, 0.127834
7001, 0.148231
7501, 0.174000
8001, 0.192952
8501, 0.227439
9001, 0.244724
9501, 0.271216
10001, 0.301315
10501, 0.331553
11001, 0.364253
11501, 0.398132
12001, 0.435426
12501, 0.470782
13001, 0.510327
13501, 0.547741
14001, 0.595576
14501, 0.632758
15001, 0.677961
15501, 0.722498
16001, 0.770303
16501, 0.861447
17001, 0.871311
17501, 0.920234
18001, 0.978622
18501, 1.028433
19001, 1.085407
19501, 1.146552
20001, 1.958093
20501, 1.274784
21001, 1.336649
21501, 1.392915
22001, 1.458781
22501, 1.525880
23001, 2.170245
23501, 1.663392
24001, 1.738161
24501, 1.803461
25001, 1.891618
25501, 2.977517
26001, 2.035312
26501, 2.113640
27001, 2.195176
27501, 2.984099
28001, 2.355825
28501, 2.447184
29001, 3.530557
29501, 2.624808
